time_s,knee_left_deg,knee_right_deg,elbow_left_deg,elbow_right_deg,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y
4.920,73.501,134.764,73.507,82.948,1129.117,1127.951,1181.703,1174.581,1118.681,1129.837,1100.151,1115.157,1099.01,1109.988,1104.102,1113.616,1166.104,1156.033,1160.204,1113.262,1274.046,1158.528,1290.733,1178.368,1325.517,1110.826,417.801,421.805,484.555,486.679,509.681,511.131,518.776,515.934,505.929,505.92,502.981,503.662,581.781,578.427,703.513,681.463,675.71,789.714,653.982,809.871,712.709,815.04
4.960,67.404,134.889,72.653,85.4,1130.499,1126.25,1188.254,1162.681,1123.581,1114.826,1105.944,1100.579,1102.377,1096.894,1108.014,1102.767,1166.43,1156.682,1137.74,1125.57,1261.073,1182.417,1280.832,1205.739,1252.11,1137.607,418.086,422.773,483.119,486.995,512.268,509.274,519.827,514.429,508.089,506.127,505.536,504.241,582.182,578.676,701.928,685.85,682.123,788.731,667.329,809.098,727.394,815.511
5.000,66.544,137.825,69.311,81.115,1134.77,1128.596,1197.211,1162.946,1131.023,1108.501,1114.686,1092.999,1109.962,1088.695,1115.087,1097.587,1166.776,1161.961,1124.185,1143.635,1247.608,1207.794,1265.941,1232.071,1269.169,1162.39,418.867,424.2,478.194,487.463,510.156,506.867,518.521,511.196,507.436,503.629,504.72,502.256,582.111,578.833,692.662,687.878,687.518,788.067,674.43,808.699,733.12,814.576
5.040,64.592,144.705,67.823,82.078,1138.546,1129.199,1205.895,1152.788,1144.451,1101.692,1128.184,1083.868,1123.998,1079.803,1127.509,1088.106,1168.233,1164.845,1109.96,1164.229,1233.954,1233.392,1251.971,1254.616,1240.949,1190.628,418.53,424.365,472.296,492.102,506.666,502.292,516.401,501.887,504.391,495.717,501.632,495.799,577.746,576.431,679.298,689.097,688.926,787.943,681.911,807.243,748.757,814.501
5.080,75.72,146.973,71.857,69.081,1145.511,1128.476,1213.294,1154.545,1152.635,1093.932,1135.61,1076.086,1131.924,1073.409,1135.401,1080.969,1171.506,1166.698,1098.196,1179.344,1217.421,1256.833,1233.069,1281.962,1215.709,1213.907,411.978,421.19,461.536,489.359,505.1,489.369,513.835,487.473,501.284,478.904,498.769,479.019,569.761,571.096,668.014,688.4,717.271,783.478,714.66,799.618,768.466,813.288
5.120,81.692,147.635,68.28,64.322,1150.316,1128.059,1218.512,1148.7,1156.289,1090.019,1141.522,1074.074,1136.296,1072.854,1139.291,1079.459,1172.044,1170.432,1092.333,1193.391,1197.285,1277.349,1219.416,1299.532,1175.665,1243.604,407.589,415.344,454.701,484.712,496.109,475.305,511.782,472.183,497.773,464.987,493.383,465.492,565.999,567.2,656.134,683.01,724.759,771.24,728.251,783.907,780.467,812.856
5.160,93.498,154.586,65.114,62.655,1153.739,1128.286,1223.096,1148.386,1160.351,1090.899,1146.812,1076.004,1141.276,1074.442,1144.33,1080.745,1171.169,1170.615,1093.086,1207.469,1177.787,1291.156,1198.615,1317.654,1145.151,1269.321,400.933,409.6,447.49,473.761,485.551,463.675,502.215,460.382,489.881,453.96,485.275,454.959,558.514,559.813,645.563,671.189,731.426,758.69,740.567,767.377,783.763,810.862
5.200,106.245,162.605,62.142,59.923,1154.863,1128.532,1228.029,1146.326,1164.613,1089.438,1150.872,1075.32,1145.842,1074.245,1149.01,1080.227,1167.797,1170.714,1090.827,1219.168,1154.059,1303.079,1173.466,1326.972,1113.318,1292.539,394.77,405.477,441.495,470.568,477.491,455.551,492.447,452.329,482.017,445.939,478.064,447.575,556.088,557.199,641.515,659.231,743.751,749.855,758.468,755.87,785.013,806.875
5.240,122.967,167.806,62.221,59.533,1158.837,1128.885,1229.614,1148.623,1169.974,1092.661,1151.962,1079.378,1148.899,1077.782,1153.954,1083.764,1167.174,1169.692,1091.357,1227.366,1124.727,1312.249,1146.893,1335.414,1082.529,1283.795,391.018,401.259,435.915,461.713,470.116,449.424,485.028,447.723,473.707,441.038,469.322,442.154,554.032,553.389,645.629,647.546,752.003,736.425,772.003,740.415,783.303,789.446
5.280,138.938,164.309,62.248,57.774,1159.085,1128.992,1229.572,1148.336,1171.928,1095.587,1154.935,1081.569,1152.283,1080.598,1156.121,1086.945,1165.316,1169.37,1096.226,1231.787,1106.558,1324.96,1118.779,1351.193,1049.287,1328.257,388.363,399.083,431.997,462.699,465.938,448.256,479.976,447.157,467.645,439.257,463.196,439.936,551.309,550.856,646.79,644.087,760.942,723.687,784.432,725.912,779.204,785.251
5.320,154.077,155.599,65.658,61.928,1156.951,1132.929,1224.886,1149.8,1174.72,1097.887,1156.992,1083.486,1154.174,1082.303,1158.241,1088.69,1163.814,1170.723,1101.28,1231.131,1087.85,1333.738,1093.652,1358.274,1028.494,1344.241,388.675,396.397,430.857,459.899,464.466,447.729,478.371,446.499,464.097,439.075,460.136,439.687,550.035,549.116,648.309,642.753,765.349,708.807,791.631,708.35,768.58,767.208
5.360,163.819,145.113,66.411,66.834,1157.195,1132.214,1224.125,1148.317,1173.064,1097.69,1156.824,1083.936,1152.217,1082.065,1156.337,1088.423,1163.365,1170.558,1104.962,1228.027,1077.453,1340.807,1079.611,1362.129,1020.795,1359.885,387.798,397.576,431.199,457.727,464.932,450.451,478.614,447.277,465.387,440.916,461.689,442.495,549.63,549.835,651.033,645.535,763.381,696.048,790.149,691.635,759.215,750.125
5.400,166.15,136.763,67.717,71.305,1159.252,1131.226,1223.289,1148.503,1172.124,1098.634,1155.615,1084.26,1152.33,1082.282,1156.517,1088.44,1163.339,1167.882,1106.746,1222.129,1075.639,1338.163,1077.954,1361.125,1017.162,1369.202,389.565,398.421,435.22,454.783,467.477,453.344,479.512,449.75,466.381,443.645,463.211,445.21,551.69,551.882,652.451,648.368,764.846,684.769,792.479,673.693,758.308,736.951
5.440,162.798,126.571,65.025,70.949,1159.999,1131.866,1224.263,1150.474,1170.48,1099.203,1154.162,1084.361,1150.39,1082.526,1154.785,1088.409,1163.868,1167.167,1107.648,1216.92,1083.552,1333.697,1086.891,1352.5,1027.463,1371.424,392.891,399.298,437.305,455.648,468.828,454.953,480.989,450.88,468.105,443.882,464.903,445.496,551.759,553.223,653.248,653.32,768.768,674.208,795.987,660.555,759.088,720.278
5.480,155.071,114.743,61.945,72.038,1160.152,1132.797,1226.391,1154.719,1169.127,1099.742,1153.211,1084.601,1149.399,1082.691,1153.777,1088.722,1165.502,1167.245,1108.628,1212.709,1098.371,1327.83,1104.68,1345.2,1042.686,1368.249,397.322,400.921,447.465,462.985,473.948,464.417,485.031,463.969,470.025,457.459,466.444,457.328,554.494,556.595,653.931,660.779,775.091,663.125,801.211,647.226,769.017,702.298
5.520,154.518,100.407,61.065,76.455,1159.867,1138.373,1225.206,1163.657,1168.995,1101.403,1149.899,1085.704,1147.914,1084.341,1153.159,1090.909,1168.192,1168.682,1114.102,1198.916,1107.822,1323.075,1110.273,1340.651,1058.464,1354.219,404.242,407.288,459.601,465.455,480.945,476.375,490.23,479.478,475.227,471.583,471.537,470.256,556.536,558.613,656.366,667.409,777.512,656.278,801.738,640.704,787.482,690.962
5.560,146.278,90.136,56.562,70.989,1159.858,1140.237,1225.005,1168.923,1164.534,1112.382,1143.287,1094.271,1142.269,1093.342,1148.317,1102.962,1170.019,1169.795,1118.765,1186.793,1132.42,1302.348,1148.438,1315.355,1078.916,1342.824,411.854,416.526,471.836,484.227,486.83,488.133,495.07,493.747,480.263,485.185,477.054,482.602,562.157,562.79,663.49,671.293,776.475,653.472,796.862,636.963,796.134,687.793
5.600,145.889,77.361,58.17,75.461,1159.66,1139.936,1222.616,1174.031,1153.527,1123.911,1129.576,1105.328,1129.59,1104.762,1135.772,1113.198,1174.09,1171.126,1133.124,1162.817,1156.893,1279.129,1175.425,1296.61,1107.847,1328.23,414.369,420.301,480.283,482.968,494.785,495.474,501.138,502.977,487.129,494.566,484.237,490.95,563.442,564.122,666.574,671.57,774.254,654.773,793.456,638.503,799.185,692.579
5.640,138.735,68.617,63.606,79.617,1159.571,1139.837,1211.605,1172.39,1139.156,1127.741,1118.895,1111.088,1117.79,1109.438,1123.758,1115.897,1179.817,1171.053,1143.755,1140.555,1186.511,1259.386,1206.429,1280.257,1135.949,1294.639,414.791,420.025,487.161,484.999,499.054,497.995,507.271,506.156,493.345,494.434,489.958,491.494,564.342,565.069,674.92,670.274,774.666,659.423,791.498,644.964,801.994,699.51
5.680,133.464,67.858,64.539,77.026,1158.911,1139.838,1203.409,1172.47,1134.146,1127.016,1117.186,1113.51,1114.02,1109.947,1120.245,1115.894,1186.184,1171.788,1154.773,1136.404,1211.061,1253.26,1233.578,1273.23,1164.386,1280.539,415.738,420.264,490.303,490.852,496.809,500.378,504.688,506.885,490.545,495.421,488.029,493.987,567.929,569.135,678.652,671.515,773.462,665.236,790.326,651.849,801.464,706.336
5.720,140.634,64.138,68.084,66.137,1158.791,1145.333,1197.502,1193.273,1125.496,1142.397,1105.906,1132.82,1104.486,1131.031,1111.54,1134.214,1189.078,1173.567,1176.626,1128.799,1237.896,1243.526,1259.848,1263.51,1192.406,1263.318,414.819,419.031,484.481,490.177,493.507,499.248,492.049,504.706,483.04,498.285,484.492,496.56,567.352,569.497,679.868,669.225,774.03,665.846,789.667,656.368,800.865,725.141
5.760,144.568,68.575,67.277,67.454,1157.002,1154.885,1183.909,1214.267,1118.461,1164.725,1098.217,1155.238,1099.117,1152.116,1105.563,1155.005,1192.688,1176.884,1194.822,1116.445,1263.28,1231.738,1286.377,1250.042,1219.911,1239.678,414.603,415.535,485.546,475.415,483.316,495.648,480.455,501.751,470.783,492.322,472.716,490.76,567.406,568.765,680.557,657.071,773.033,683.612,788.919,679.265,800.982,730.959
5.800,149.231,77.643,64.1,65.577,1157.118,1161.133,1177.791,1223.532,1112.193,1185.265,1094.888,1175.796,1095.947,1173.154,1101.718,1176.082,1193.457,1178.504,1211.856,1110.337,1287.218,1210.895,1307.968,1232.616,1244.422,1207.826,410.966,411.166,483.671,462.599,472.072,481.329,467.484,480.522,458.266,476.161,460.885,475.268,566.706,567.475,678.208,646.767,767.579,700.978,781.01,706.993,799.508,755.267
5.840,153.046,88.674,59.606,65.846,1156.159,1161.377,1171.211,1228.295,1109.031,1192.017,1092.345,1180.844,1093.902,1176.74,1099.92,1181.332,1193.162,1177.992,1226.304,1106.954,1303.285,1192.147,1325.764,1213.592,1281.06,1174.271,407.183,407.0,483.215,454.624,461.566,475.915,457.277,474.966,449.073,470.896,451.522,470.125,563.392,564.242,677.765,640.697,759.99,716.258,769.655,723.53,799.479,768.606
5.880,161.143,101.234,56.32,65.435,1154.353,1164.833,1166.48,1229.049,1105.144,1196.132,1089.095,1186.02,1091.525,1181.343,1097.223,1186.649,1195.72,1177.451,1242.002,1106.92,1317.92,1171.908,1337.835,1193.265,1299.906,1139.756,404.093,402.109,482.105,446.796,453.706,466.264,449.869,466.564,441.028,463.313,442.789,462.456,561.501,562.243,668.897,635.372,752.709,728.87,761.601,740.727,798.849,775.028
5.920,169.391,117.122,52.965,64.791,1152.341,1166.5,1164.393,1233.134,1106.06,1198.728,1090.287,1191.802,1092.383,1188.013,1097.88,1191.999,1195.465,1177.342,1256.016,1108.715,1330.962,1149.624,1352.726,1168.426,1321.468,1104.888,399.905,398.67,481.008,441.718,449.227,463.156,444.812,462.77,436.416,459.832,437.793,458.967,555.95,558.322,659.557,635.18,746.038,741.105,752.25,759.314,801.827,779.158
5.960,168.598,134.324,50.934,64.568,1152.207,1168.136,1164.786,1235.333,1106.826,1197.553,1091.716,1187.053,1094.946,1183.038,1100.15,1187.712,1198.412,1177.106,1262.776,1113.32,1342.823,1128.009,1364.636,1142.075,1342.705,1079.196,397.871,395.948,476.547,436.839,443.107,461.606,438.123,462.358,430.59,459.531,432.1,458.91,552.741,555.664,651.552,636.486,733.06,749.661,735.667,769.831,792.764,774.767
6.000,162.763,148.204,57.885,62.217,1154.834,1166.546,1162.603,1237.837,1108.705,1199.555,1094.648,1188.405,1097.388,1184.086,1102.604,1188.809,1200.004,1177.167,1266.015,1117.97,1355.229,1111.281,1375.578,1119.539,1362.528,1056.329,395.485,395.326,467.151,437.349,440.947,460.991,438.388,462.777,430.392,459.486,431.291,458.876,549.294,554.765,649.327,639.224,722.459,757.732,722.23,780.738,783.579,767.849
6.040,154.972,155.186,62.773,59.584,1154.982,1168.279,1164.623,1242.092,1109.588,1203.019,1097.131,1192.618,1103.899,1188.142,1109.203,1192.79,1198.863,1182.078,1268.579,1120.721,1367.468,1099.045,1389.438,1102.407,1381.947,1044.389,395.168,396.326,462.587,439.713,443.541,461.493,441.237,463.239,434.224,459.53,435.229,458.953,547.257,552.818,649.692,639.607,708.487,757.201,702.906,783.993,766.716,757.526
6.080,144.903,166.051,63.599,59.081,1155.25,1172.392,1167.163,1243.821,1113.006,1202.524,1102.188,1191.226,1109.333,1186.687,1114.217,1190.98,1197.922,1184.389,1265.759,1132.401,1372.519,1098.314,1394.661,1099.611,1395.473,1043.131,395.373,397.04,462.516,441.741,446.638,462.821,445.34,464.408,437.201,460.344,437.971,459.654,548.21,553.209,651.25,641.162,693.398,755.232,682.375,782.621,747.967,752.673
6.120,136.593,166.569,64.651,61.624,1159.856,1171.765,1170.579,1241.221,1121.964,1200.168,1111.121,1188.349,1116.462,1183.879,1122.003,1188.021,1198.635,1186.596,1258.535,1137.638,1368.727,1104.838,1387.205,1105.939,1408.713,1050.02,395.618,398.678,461.223,442.069,447.223,465.419,446.754,464.761,439.4,461.043,441.654,460.293,551.483,556.195,652.524,643.02,683.98,757.509,670.097,785.475,728.954,751.498
6.160,121.666,159.58,72.858,59.621,1161.157,1174.473,1175.258,1242.354,1126.46,1199.941,1114.318,1189.739,1119.543,1185.671,1124.595,1189.715,1199.296,1188.864,1251.307,1137.43,1364.999,1115.782,1378.984,1119.034,1405.288,1059.351,398.959,402.73,462.857,451.627,458.847,470.382,456.964,466.708,451.998,463.781,453.56,463.93,557.413,561.87,663.589,648.314,674.672,767.053,656.443,793.635,712.981,756.07
6.200,109.057,154.003,78.371,52.514,1162.659,1173.019,1184.263,1239.484,1133.036,1198.016,1119.589,1188.686,1123.55,1185.21,1128.16,1187.98,1201.253,1191.958,1248.989,1138.244,1359.017,1126.871,1370.173,1133.462,1401.744,1077.475,404.342,406.697,465.852,460.336,472.801,470.375,474.289,466.901,467.773,464.075,467.815,464.492,563.203,566.01,673.515,653.6,665.159,771.259,647.133,795.361,699.685,774.405
6.240,95.827,146.312,68.874,55.159,1165.224,1171.218,1205.051,1229.962,1144.136,1196.252,1129.236,1185.533,1131.334,1183.393,1136.132,1182.989,1202.381,1191.803,1236.764,1139.432,1349.732,1144.96,1363.957,1162.088,1392.038,1091.612,409.381,410.107,472.24,467.826,484.337,474.173,487.577,474.18,479.855,471.519,478.923,470.845,568.603,569.894,682.542,657.394,660.654,770.964,642.839,793.422,692.563,789.939
6.280,85.426,137.101,64.618,100.883,1172.61,1165.654,1220.9,1194.885,1156.311,1169.117,1140.639,1157.695,1140.389,1152.171,1145.166,1155.066,1205.182,1191.021,1219.166,1143.173,1332.03,1171.45,1345.02,1188.133,1379.17,1122.995,417.823,418.461,478.301,474.384,493.48,494.866,500.178,497.025,490.3,490.603,487.964,489.079,571.928,572.358,685.997,659.991,662.904,771.216,645.323,791.062,694.074,797.71
6.320,78.101,139.57,72.462,100.688,1175.105,1165.371,1221.459,1201.776,1161.647,1172.804,1145.607,1161.895,1143.798,1155.905,1148.818,1159.396,1207.322,1191.294,1202.679,1157.918,1317.773,1197.858,1330.29,1216.501,1378.317,1151.558,420.227,423.993,478.491,478.993,501.412,507.156,508.992,512.352,498.208,504.747,495.364,503.208,571.659,572.061,687.599,669.214,668.121,770.767,650.157,789.459,699.91,798.521
6.360,71.526,137.937,76.69,91.656,1178.108,1166.225,1228.972,1199.546,1173.211,1162.831,1152.095,1146.99,1148.483,1143.901,1154.628,1150.508,1211.126,1195.942,1187.689,1170.684,1298.773,1221.926,1315.171,1241.608,1344.096,1177.418,421.086,425.658,477.613,482.474,508.104,505.458,515.684,509.762,504.702,502.819,502.245,501.287,574.754,573.835,687.406,675.577,674.315,771.458,657.923,787.954,710.178,798.143
6.400,68.324,136.901,76.827,87.268,1180.319,1168.505,1235.539,1201.449,1184.18,1160.163,1168.347,1141.961,1160.702,1139.732,1165.67,1147.533,1212.496,1207.003,1177.929,1189.037,1290.176,1250.377,1309.363,1270.315,1321.897,1206.417,419.872,423.8,474.681,483.874,506.825,504.017,516.443,506.32,505.501,500.964,502.62,500.977,573.288,572.657,684.691,678.792,675.98,771.497,664.041,787.098,728.417,799.028
6.440,75.95,152.285,70.161,81.756,1188.121,1168.836,1248.373,1194.794,1190.562,1144.669,1174.424,1126.916,1167.798,1123.442,1172.282,1129.746,1217.198,1207.128,1181.578,1217.68,1283.704,1277.12,1301.322,1296.46,1289.449,1233.413,420.14,424.342,470.462,486.034,504.234,499.068,514.888,503.76,504.191,499.953,500.361,498.679,573.064,573.628,681.067,681.511,688.572,771.996,685.56,787.601,744.036,800.709
6.480,94.014,151.904,63.93,78.83,1191.156,1171.15,1258.969,1193.969,1198.781,1136.45,1181.556,1121.285,1176.653,1118.959,1180.503,1124.894,1220.091,1212.17,1173.13,1228.539,1275.365,1298.538,1293.523,1322.13,1260.286,1259.435,419.594,423.395,463.978,484.765,499.75,494.108,511.146,491.628,499.078,484.924,495.688,486.778,571.791,573.301,668.486,677.453,727.315,770.251,734.177,787.269,776.216,796.553
6.520,85.906,156.876,65.368,66.828,1195.769,1173.098,1266.324,1194.309,1204.103,1131.828,1187.356,1119.488,1182.507,1117.738,1186.14,1122.998,1220.026,1213.214,1150.963,1245.471,1247.047,1323.049,1269.033,1343.773,1232.022,1287.212,413.69,423.317,454.604,482.128,498.593,478.481,506.815,474.731,495.561,467.737,492.704,468.618,567.451,570.1,656.921,673.456,720.689,764.427,724.922,775.364,773.783,797.299
6.560,96.611,161.601,66.388,62.839,1198.84,1173.476,1269.137,1189.3,1209.531,1132.958,1192.686,1120.337,1187.977,1119.606,1191.337,1125.764,1219.817,1214.534,1149.184,1260.171,1229.249,1338.514,1248.963,1362.428,1203.228,1316.217,404.879,421.381,448.845,480.834,489.604,468.594,503.437,465.928,492.401,458.452,488.257,459.145,560.477,561.854,648.449,667.853,729.561,755.806,737.576,765.975,776.571,795.462
6.600,112.336,167.143,64.904,60.648,1203.227,1176.731,1272.399,1189.315,1215.718,1135.237,1198.349,1123.159,1194.569,1122.486,1198.029,1128.618,1219.712,1218.69,1151.884,1271.452,1206.702,1349.775,1228.16,1373.409,1168.468,1339.204,400.375,417.577,443.534,479.151,480.262,461.786,494.769,458.589,483.384,450.53,478.651,451.154,556.487,555.954,643.428,653.875,739.519,743.426,753.887,749.56,781.719,794.717
6.640,164.615,126.58,64.766,56.892,1209.177,1176.64,1274.445,1190.832,1217.649,1139.451,1201.288,1126.486,1197.863,1125.549,1200.717,1131.88,1224.544,1216.002,1274.711,1172.547,1356.964,1226.04,1378.681,1214.779,1354.208,1152.052,395.63,414.523,439.009,475.98,473.348,457.173,485.721,454.698,474.756,446.355,471.068,446.574,550.775,552.953,644.694,645.082,731.388,744.979,735.078,752.791,788.513,786.617
6.680,153.542,161.194,60.005,57.5,1208.157,1177.461,1277.823,1192.393,1221.587,1142.207,1204.76,1129.12,1201.358,1127.715,1204.394,1133.746,1223.615,1222.576,1174.508,1278.762,1172.804,1371.141,1186.015,1394.655,1117.722,1376.298,395.661,410.416,435.18,470.34,468.228,453.541,479.622,451.758,469.23,443.199,465.654,443.066,548.503,549.143,643.548,641.201,756.272,718.158,776.725,719.767,778.787,774.85
6.720,159.184,153.619,60.017,61.444,1208.596,1181.174,1279.287,1194.968,1224.12,1143.329,1205.65,1129.457,1204.481,1127.841,1208.522,1134.08,1222.689,1225.904,1169.096,1286.437,1152.658,1386.822,1159.859,1408.438,1096.491,1405.5,395.637,408.68,435.688,467.4,468.161,453.239,478.164,451.33,466.935,442.868,463.672,442.933,548.929,549.863,645.758,640.927,760.578,698.897,783.636,697.191,771.421,756.529
6.760,167.02,145.691,58.383,60.482,1211.452,1182.899,1282.013,1199.745,1225.882,1147.191,1206.265,1134.195,1205.087,1131.626,1208.955,1137.067,1224.028,1226.69,1172.804,1287.672,1143.557,1395.362,1146.776,1414.002,1085.7,1419.7,396.685,408.194,437.057,465.422,467.669,453.177,477.616,451.219,465.445,443.618,461.915,443.91,550.265,551.23,647.491,643.155,758.166,686.951,783.255,680.833,759.737,738.924
6.800,168.871,137.559,61.63,62.701,1216.698,1185.486,1280.698,1204.286,1226.312,1151.753,1206.775,1138.342,1204.887,1135.992,1209.39,1141.589,1225.406,1225.168,1175.511,1284.621,1143.953,1398.595,1146.014,1417.693,1087.756,1433.066,397.412,408.504,439.309,463.211,468.74,455.516,478.519,454.072,466.869,446.369,463.401,446.778,551.453,552.843,648.559,644.158,758.137,673.616,784.329,661.426,755.396,721.974
6.840,164.867,123.204,59.391,65.508,1218.225,1186.805,1280.61,1203.898,1224.582,1151.803,1206.951,1138.726,1203.881,1137.296,1207.66,1142.471,1226.706,1224.932,1176.734,1278.137,1152.152,1393.544,1155.514,1410.584,1095.88,1433.61,399.474,411.318,446.556,468.329,469.59,461.191,479.23,459.59,467.733,452.1,464.239,452.352,552.335,554.721,649.372,651.959,763.889,661.078,791.345,648.728,756.047,700.798
6.880,158.144,109.457,58.788,69.895,1218.778,1191.626,1281.808,1214.96,1222.137,1159.013,1204.575,1145.068,1201.8,1143.025,1206.018,1149.648,1228.387,1226.289,1177.052,1270.351,1163.956,1383.875,1170.82,1398.261,1110.03,1423.23,406.378,415.201,456.554,469.641,478.586,472.668,487.376,471.823,473.101,464.988,470.102,465.198,557.339,559.22,652.981,660.518,770.314,652.478,796.268,637.035,766.318,687.384
6.920,152.936,101.401,58.865,70.919,1219.356,1193.602,1280.332,1218.201,1220.475,1163.909,1202.716,1148.457,1200.02,1146.057,1204.177,1153.303,1229.237,1227.64,1177.105,1268.462,1177.1,1371.398,1184.545,1386.036,1128.004,1410.406,413.083,419.777,470.492,476.94,487.195,480.929,495.387,482.193,482.051,475.578,478.572,474.995,561.55,562.368,663.574,666.322,773.168,648.101,796.065,631.39,784.268,675.382
6.960,142.286,90.925,61.398,72.33,1218.625,1194.861,1278.725,1226.061,1217.231,1175.874,1198.875,1159.369,1198.406,1154.725,1203.35,1163.639,1230.384,1228.699,1177.249,1254.236,1194.709,1362.508,1209.336,1372.519,1140.977,1397.08,418.641,424.159,479.436,482.621,497.148,491.849,503.636,497.047,490.911,488.325,488.201,485.869,566.098,567.458,664.191,671.709,771.155,647.034,791.824,628.85,792.786,673.469
7.000,68.344,160.239,63.273,76.244,1218.277,1195.938,1273.434,1224.389,1205.808,1182.492,1184.482,1166.689,1183.219,1163.878,1189.72,1171.045,1234.399,1228.874,1205.944,1212.469,1331.493,1229.546,1346.316,1247.647,1373.098,1186.953,420.86,427.881,486.753,492.89,502.62,500.187,509.463,507.014,498.427,499.028,494.967,495.13,568.307,569.167,670.134,672.657,656.843,762.575,636.631,779.291,691.434,786.823
7.040,129.727,73.051,65.427,73.955,1217.738,1195.74,1265.526,1227.542,1194.463,1185.403,1175.445,1170.379,1174.241,1169.044,1179.989,1174.498,1238.165,1228.949,1207.938,1202.466,1262.813,1294.323,1279.176,1309.827,1246.596,1318.022,422.587,430.912,493.124,495.39,505.072,502.979,513.705,510.132,501.156,499.442,498.096,496.958,570.309,571.941,677.542,671.251,757.293,668.015,766.246,653.691,785.214,705.47
7.080,133.375,68.282,67.026,74.447,1216.946,1194.639,1257.343,1225.256,1190.529,1179.748,1173.896,1167.553,1170.213,1164.288,1176.988,1169.908,1246.61,1229.018,1218.467,1200.085,1274.995,1306.152,1296.436,1323.655,1232.368,1329.47,423.882,430.491,495.284,499.549,502.927,506.235,510.639,511.474,497.998,501.643,495.701,500.043,569.788,572.664,678.131,674.873,768.37,663.889,781.798,650.048,796.141,708.3
7.120,140.195,66.241,70.152,65.154,1216.563,1196.149,1256.198,1221.755,1188.149,1182.716,1169.226,1167.486,1167.983,1163.813,1175.755,1170.668,1249.048,1229.643,1237.673,1187.837,1299.801,1301.845,1321.948,1321.261,1255.305,1323.451,421.551,428.927,488.777,507.665,501.603,502.988,505.512,504.796,492.328,494.627,493.864,494.213,569.125,572.465,679.384,673.966,771.788,671.233,786.363,660.993,796.865,713.713
7.160,146.507,72.945,71.741,68.239,1214.018,1206.972,1237.499,1257.169,1174.025,1211.78,1155.968,1199.452,1155.887,1196.4,1162.579,1199.521,1249.978,1234.677,1255.371,1175.772,1321.375,1287.476,1343.332,1303.335,1279.712,1297.095,420.723,424.914,490.283,483.93,490.719,499.224,488.864,500.862,479.933,493.868,482.648,492.739,569.782,571.605,679.378,660.604,769.2,693.573,783.303,672.024,797.604,719.024
7.200,151.825,76.593,62.426,68.859,1211.563,1209.864,1229.72,1274.147,1168.141,1233.098,1151.204,1219.715,1151.678,1216.269,1157.825,1220.529,1249.994,1235.076,1271.762,1169.606,1344.432,1269.552,1364.722,1290.208,1305.594,1266.422,420.434,419.487,490.099,464.506,475.921,492.043,473.251,492.565,464.704,490.128,466.595,488.352,569.251,571.419,677.17,649.281,765.077,699.444,778.843,700.162,797.656,749.459
7.240,158.914,85.974,56.719,64.217,1205.756,1215.471,1222.78,1284.081,1162.846,1246.403,1147.372,1235.812,1148.473,1231.454,1154.256,1235.949,1250.02,1234.214,1287.235,1164.98,1360.546,1250.802,1382.531,1272.339,1336.843,1234.473,419.01,412.503,488.655,455.643,467.378,479.238,461.459,479.838,453.98,476.942,456.356,475.528,568.289,568.129,675.259,639.962,761.803,711.768,770.044,717.824,797.277,764.417
7.280,166.852,100.733,54.063,60.134,1205.709,1216.093,1219.875,1286.683,1162.521,1246.855,1147.0,1236.716,1149.398,1232.104,1155.071,1236.4,1250.882,1232.43,1301.155,1164.816,1373.4,1229.654,1392.833,1250.327,1356.611,1200.557,412.336,407.714,487.079,448.657,460.083,471.67,454.318,472.882,445.788,469.787,447.952,468.573,563.444,563.775,664.504,635.459,751.843,724.896,759.989,735.431,795.42,771.264
7.320,171.821,118.845,54.233,67.081,1205.065,1215.996,1218.186,1283.448,1162.78,1244.804,1147.128,1234.968,1149.92,1231.09,1155.424,1234.756,1250.161,1230.278,1311.059,1165.502,1385.693,1203.476,1405.384,1224.86,1375.077,1165.225,403.809,403.126,481.178,445.949,453.985,472.679,449.127,475.193,440.82,471.777,442.31,470.667,556.824,558.413,654.432,634.288,742.94,734.957,748.96,751.278,798.453,774.823
7.360,170.751,133.797,53.459,64.207,1204.201,1218.267,1216.654,1289.338,1161.951,1248.886,1145.17,1240.017,1148.285,1236.166,1153.907,1240.416,1250.046,1230.23,1317.806,1167.628,1395.34,1183.445,1416.176,1196.188,1394.279,1136.627,401.078,400.432,476.558,441.953,448.478,469.148,446.03,472.618,437.617,470.02,438.407,468.597,551.967,554.873,649.728,635.253,730.086,743.796,731.657,764.176,797.684,772.91
